mS#id	mS#node	C#n2v-0	C#n2v-1	C#n2v-2	C#n2v-3	C#n2v-4	C#n2v-5	C#n2v-6	C#n2v-7	C#n2v-8	C#n2v-9	C#n2v-10	C#n2v-11	C#n2v-12	C#n2v-13	C#n2v-14	C#n2v-15	C#n2v-16	C#n2v-17	C#n2v-18	C#n2v-19	C#n2v-20	C#n2v-21	C#n2v-22	C#n2v-23	C#n2v-24	C#n2v-25	C#n2v-26	C#n2v-27	C#n2v-28	C#n2v-29	C#n2v-30	C#n2v-31	cD#class
1106	java.security.cert.CRLException	-0.45892593	0.11221158	0.16566807	0.2025149	-0.0029968238	-0.13184528	0.20372252	-0.09645092	0.12686929	0.3209954	-0.22516859	0.47204518	0.1365212	-0.2157014	-0.13601467	-0.32534158	-0.12415785	0.39007264	-0.06717083	0.17074372	0.08149892	0.6151817	0.45209408	-0.51762575	-0.086507	-0.6581831	-0.50263155	0.2724018	0.330812	-0.425756	0.23621728	0.02527371	39
1107	java.security.cert.CRLSelector	0.011917049	0.10543119	-0.3401565	-0.38783795	0.22428465	-0.7937622	0.4380683	0.88441896	0.3596209	0.3951267	0.16043189	-0.2754396	-0.6094197	-0.17973611	-0.061833177	-0.22828755	0.34154493	0.14947464	0.9106014	0.68413746	0.5409425	0.20832235	-0.10084409	-0.55384487	0.6938274	-0.37107515	-0.64606	1.1380894	0.56215054	-0.56559616	-0.116672866	0.057181243	39
1108	java.security.cert.CertPath	0.2766183	-0.2760049	0.4287299	0.28399318	0.61245275	0.3952753	0.47302258	-0.0046960036	0.37927198	-0.0067004664	0.73383975	0.24592392	-0.5023756	0.0248182	-0.59294313	-0.028179683	0.23795237	-0.21746568	0.382814	-0.23184298	0.40741828	0.47925156	-0.31029224	-0.9301064	0.3196871	-0.6794294	-0.86434066	0.34010953	0.7411249	-0.34360734	-0.21008651	-0.5040729	39
1109	java.security.cert.CertPathBuilder	0.82083565	-0.104980305	-0.021208467	0.18736413	-0.2631464	-0.06857637	0.34671727	0.43284395	-0.07180258	0.32538384	0.60106945	0.5791033	-0.16805845	-0.08101131	-0.72069794	0.07300726	0.29542625	-0.15698269	0.66342396	-0.1569436	-0.09617991	0.5283045	0.32930282	-0.48826697	0.46510148	-0.20799832	-0.88292056	0.43421933	0.3694314	-0.10043328	-0.25906786	-0.35177165	39
1110	java.security.cert.CertPathBuilderException	-0.511557	-0.023566158	0.08540564	0.34057933	-0.14800504	-0.041265532	0.3600753	-0.120876476	0.33031425	0.35457423	-0.21822287	0.47387734	0.005462666	-0.21253325	0.008326698	-0.30186343	-0.17870487	0.3402665	0.03904062	0.15924335	-0.0064875474	0.6531288	0.31279448	-0.191051	-0.2554091	-0.49335468	-0.59241635	0.3455863	0.30966383	-0.37546617	0.12265413	0.21116866	39
1111	java.security.cert.CertPathBuilderResult	0.9747043	0.12553991	0.30495462	0.017476484	0.076573454	-0.23581225	0.3977877	0.29828125	0.008419643	0.27127603	0.8582579	0.365724	-0.38785648	-0.35198975	-1.0779778	0.38136536	0.40516126	-0.253208	1.0341731	-0.26903996	-0.2088927	0.64608264	0.035196036	-0.8398558	0.6956706	-0.5832984	-0.7872429	0.4176567	0.8574372	-0.16171998	-0.057114813	-0.093144365	39
1112	java.security.cert.CertPathBuilderSpi	0.90216935	0.25050595	0.33434933	0.14143245	-0.04741554	-0.22279215	0.5239811	0.23194277	-0.011521449	0.17719461	0.5621924	0.40921053	-0.20637053	-0.21233624	-0.8024506	-0.0029620132	0.27550602	-0.0062215566	0.7099426	-0.27217293	0.079951994	0.34479144	0.011975063	-0.5617266	0.42694733	-0.29578114	-0.72066295	0.18007395	0.50904953	0.06454849	-0.20090957	-0.113420136	39
1113	java.security.cert.CertPathHelperImpl	0.06528957	-0.11410528	0.24272801	0.2156727	0.15880248	-0.29929468	0.28711838	0.09196959	-0.40852147	0.050856423	-0.33957747	0.023403535	-0.11645717	-0.050558448	-0.107747294	-0.15376197	0.07489071	0.21667539	0.17850742	0.061399687	0.4567546	0.35102165	0.036881026	-0.46077454	-0.19777015	-0.040247798	-0.49394086	-0.04017378	0.10620893	-0.0988404	0.20911051	-0.03482177	39
1114	java.security.cert.CertPathParameters	1.044069	0.18221143	-0.015302918	0.088171974	0.15069668	-0.2986495	0.56564724	0.37876242	-0.14353201	0.7155042	0.7069651	0.4288167	-0.38349983	-0.15940921	-0.8177394	0.014831198	0.37226516	0.084153615	0.95502114	-0.34929878	0.13197076	0.15356933	0.24633472	-0.6722474	0.68444175	-0.41279668	-0.9078196	0.4917052	0.5073367	0.009081526	-0.4475164	-0.19636385	39
1115	java.security.cert.CertPathValidator	0.64970046	-0.1744301	0.15237716	-0.050955027	0.076580636	0.12011416	0.4787713	0.24354632	-0.039272677	0.55388755	0.41399845	0.50619155	-0.26571324	0.07770453	-0.8322306	-0.044245478	0.435316	-0.075767875	0.6846577	-0.43663725	0.10292245	0.41962314	0.029555058	-0.47911593	0.35437316	-0.26702768	-1.1285722	0.41655302	0.582603	-0.14843737	-0.3847404	-0.22455327	39
1116	java.security.cert.CertPathValidatorException	-0.2683538	0.032011054	0.46962062	0.11019671	0.22585267	0.14415303	0.29850575	0.0006042625	0.34891093	0.2648725	0.0015935563	0.59721416	-0.13060819	-0.116284885	-0.33391815	-0.29273993	0.015327601	0.21937081	0.18078114	-0.1649506	0.12519185	0.53516096	0.17887516	-0.7032964	-0.14624012	-0.9088468	-0.7515349	0.32359612	0.51208127	-0.48387125	-0.02403703	-0.18757957	39
1117	java.security.cert.CertPathValidatorResult	1.0093023	0.24441753	0.38493764	0.074814335	0.33548552	-0.13514012	0.68866974	0.094439834	-0.079531185	0.58875096	0.52703065	0.0884649	-0.54043245	-0.3837309	-0.7076026	0.13912807	0.6738225	-0.14194264	0.74957615	-0.21525869	-0.26045874	0.609446	-0.17744146	-0.6109839	0.45820037	-0.50503707	-0.8168271	0.315377	0.66881865	-0.26635957	-0.004316855	-0.13721429	39
1118	java.security.cert.CertPathValidatorSpi	0.6584118	0.17352483	0.18075955	0.2539505	0.312275	0.0433759	0.5183038	0.06736857	-0.062008783	0.21720864	0.42648536	0.11480836	-0.5041568	-0.12087495	-0.7270191	0.22789864	0.50766873	0.07170513	0.7163672	-0.4371847	0.055357464	0.6044318	-0.11994688	-0.8304485	0.27451316	-0.5915288	-0.75592107	0.26445422	0.40374812	-0.31959867	-0.18602665	-0.33801296	39
1119	java.security.cert.CertSelector	0.5067728	0.025235556	-0.4949116	-0.3150911	0.23801942	-0.5363921	0.39885855	0.46131954	0.44191897	0.57367486	0.43062595	-0.06110938	-0.5342097	-0.2588951	0.008943073	-0.60465795	0.20005998	0.25006008	0.84538007	0.6286899	0.68213147	0.067732655	-0.11466536	-0.64173746	0.8312958	-0.05475378	-0.7231069	0.95988333	0.6224546	-0.5501171	-0.1643577	0.29023466	39
1120	java.security.cert.CertStore	0.32749656	-0.04768592	-0.44279078	-0.21284728	0.07823956	-0.4685593	0.372533	0.58669275	0.3391647	0.6263283	0.16966547	0.1729989	-0.5067022	0.22234593	0.014565913	-0.5851568	0.14233746	0.026083212	0.74804455	0.32279754	0.6704133	0.19844373	0.19314012	-0.36290318	0.68449026	-0.11457373	-0.8650638	0.761185	0.33639318	-0.36057803	-0.32082343	0.22025624	39
1121	java.security.cert.CertStoreException	-0.40121317	0.10884225	0.078590386	0.3212311	-0.14574254	0.0026586154	0.32203114	0.07461506	0.32903925	0.53369755	-0.1589728	0.38889208	-0.09281107	-0.19971035	0.065323874	-0.22362255	-0.033121902	0.41686022	-0.09950471	0.14842775	0.06771368	0.45828104	0.44295245	-0.3379468	-0.27034882	-0.6117352	-0.60308546	0.44077873	0.40920004	-0.44437885	0.09426279	0.032487527	39
1122	java.security.cert.CertStoreParameters	0.26269743	0.17502701	-0.18267308	-0.14123897	0.10619367	-0.8401926	0.26018536	0.71493113	0.17756094	0.99128306	0.2072234	0.050855324	-0.62285703	0.16315617	0.009539436	-0.38703945	0.08388029	0.15490991	1.2176348	0.7182	0.70943296	0.3425929	0.06301741	-0.057742134	0.47327292	-0.4617938	-0.43879634	0.6934514	0.28206074	-0.45135778	-0.11476067	0.40012294	39
1123	java.security.cert.CertStoreSpi	0.012816331	0.1988109	-0.30005047	-0.025396248	0.09630973	-0.5855121	0.116781175	0.62191445	0.23185691	0.32963586	0.31438726	-0.10382368	-0.519197	0.103912175	0.08879108	-0.41057274	0.17565687	0.08843034	0.96109873	0.63912445	0.65910006	0.22805244	0.09256353	-0.41987944	0.45042002	-0.27214497	-0.5281212	0.83706003	0.45413867	-0.562377	-0.1800893	0.27040547	39
1124	java.security.cert.Certificate	0.3777302	-0.38541383	-0.67905504	0.0403131	0.20945488	-0.23967391	0.42342076	0.16044924	0.7010611	-0.020190846	0.6812967	-0.070822686	-0.25585923	-0.29146957	-0.08767526	-0.6334597	0.4781428	0.13744639	0.23418932	0.58970165	0.60223925	0.33810326	-0.31167713	-0.91070044	0.58772403	0.30642575	-0.74826396	0.61398387	0.7437695	-0.3933157	0.14965309	0.014044308	39
1125	java.security.cert.CertificateEncodingException	-0.3451721	0.20886187	-0.018959327	0.27798703	-0.12838589	-0.07854267	0.27708197	0.01660909	-0.10338671	0.37879252	-0.058496386	0.5440654	0.15130354	-0.45092982	-0.18341075	-0.5158587	-0.19238564	0.45030454	-0.085472	-0.015345704	0.26911718	0.32590285	0.3938332	-0.47029927	-0.22392736	-0.45067805	-0.39663902	0.28008065	0.24748564	-0.047302358	-0.09190509	0.3358474	39
1126	java.security.cert.CertificateException	-0.29900143	0.36950642	-0.0661156	0.20929977	-0.018135788	-0.108819395	0.42759702	-0.118917346	0.07121794	0.6007553	-0.080160275	0.7082543	0.29309264	-0.32563445	0.028675076	-0.7264409	-0.36404845	0.55828524	-0.090194836	0.06847494	0.3529793	0.40775487	0.39893967	-0.5074319	-0.21200621	-0.66722697	-0.4685792	0.5471158	0.1431363	-0.1307606	-0.151584	0.12010791	39
1127	java.security.cert.CertificateExpiredException	-0.2838181	0.14173478	-0.026160076	0.26686496	0.034122225	-0.0027205034	0.33558625	-0.027134025	0.051797405	0.4366959	-0.17748302	0.47757235	0.012944048	-0.3950969	0.005346888	-0.5094984	-0.21570447	0.53228307	-0.11652115	-0.084102795	0.2873735	0.49023432	0.29196554	-0.43952516	-0.27017504	-0.42157364	-0.39977717	0.25876144	0.24523574	-0.106100574	-0.09212798	0.024126448	39
1128	java.security.cert.CertificateFactory	0.16809776	-0.4994705	-0.06372677	0.17082264	0.31285793	0.385229	0.33620533	0.52713144	0.54141057	0.07045959	0.43142587	0.117204875	-0.40673935	-0.07189028	-0.18624724	-0.39982408	0.49405017	-0.5934835	0.37839964	0.34594145	0.39315304	0.43838724	0.17691675	-0.9309612	0.2784886	-0.1307125	-0.9205434	0.5426196	0.55309725	-0.014762391	-0.019318298	-0.17191897	39
1129	java.security.cert.CertificateFactorySpi	0.026045246	-0.4527295	0.11121013	0.2269452	0.48464084	0.23706341	0.2868398	0.24979056	0.48983604	-0.0952181	0.43067735	-0.02088707	-0.39201218	-0.12102718	0.037703067	-0.27945235	0.39946958	-0.64086765	0.4763994	0.4958189	0.5804626	0.31065094	0.052552164	-1.0246274	0.26122722	-0.109167986	-0.82292134	0.39680615	0.5549952	-0.30483735	0.16667743	-0.3920904	39
1130	java.security.cert.CertificateNotYetValidException	-0.22926223	0.12300675	-0.03967158	0.3488555	-0.06696857	-0.08383684	0.36158684	-0.07629895	0.028854948	0.47866383	-0.2422536	0.45540252	0.24741745	-0.37498862	-0.16220129	-0.3724834	-0.18280722	0.5165625	-0.0039400533	0.1531252	0.17434534	0.44875693	0.3240915	-0.45348868	-0.30008096	-0.40677622	-0.24348071	0.56256056	0.34116745	-0.04508019	-0.20415649	0.12632425	39
1131	java.security.cert.CertificateParsingException	-0.2733965	0.12007953	0.11392	0.1302321	-0.026768364	0.09187067	0.2731396	0.16968507	0.032963783	0.282772	-0.1828657	0.5415718	0.054986898	-0.42596173	-0.10918618	-0.5239053	-0.2791271	0.43915564	-0.07641437	-0.05640785	0.35189408	0.45485196	0.30684745	-0.5205807	-0.31259945	-0.61351913	-0.4864639	0.34630623	0.25914836	-0.0089746155	-0.23055947	-0.02097138	39
1132	java.security.cert.CollectionCertStoreParameters	0.08546649	0.07915766	0.115758486	0.2806925	-0.06969769	-0.48571855	0.12946254	0.4455872	0.124549076	0.5697623	-0.19896671	0.049497426	-0.5250333	0.31705856	0.15331565	-0.24633974	-0.10650169	-0.15753204	0.66511	0.6129148	0.585169	0.3785291	0.21618904	-0.15458049	0.21841611	-0.40944645	-0.3948271	0.6288559	0.17381823	-0.26086718	-0.0676083	0.27706444	39
1133	java.security.cert.LDAPCertStoreParameters	0.14764342	0.09242751	-0.19579923	-0.088833354	0.028666772	-0.69967043	-0.020594027	0.40807468	-0.010981637	0.51898885	0.1257464	0.16248187	-0.16261598	0.1747058	-0.06324822	-0.3673829	-0.1984266	0.31489614	0.63198864	0.4818798	0.5632898	0.50066	-0.0012149758	-0.18593082	0.2926039	-0.3785839	-0.35308942	0.31766346	0.059211098	-0.4299003	-0.04217972	0.2003075	39
1134	java.security.cert.PKIXBuilderParameters	0.522432	-0.1275518	-0.33994254	-0.08201648	0.31038004	-0.44466195	0.3579815	0.32263923	0.32360545	0.62200177	0.23092052	-0.0029193293	-0.28706527	-0.3512452	-0.054169845	-0.8014441	0.20559892	0.1006706	0.50426364	0.32982618	0.5625612	-0.14820682	0.14591318	-0.67014617	0.93996644	0.1578357	-0.76786065	0.6274989	0.2586575	-0.21491918	-0.49610114	-0.09196211	39
1135	java.security.cert.PKIXCertPathBuilderResult	0.64140624	0.05197386	0.23137987	0.085104205	0.2504856	-0.260164	0.38371608	-0.34410477	0.5623082	0.15617537	0.4828478	0.05413755	-0.44174764	-0.39983222	-0.7503214	0.40369916	0.39119625	-0.27340305	0.54090667	-0.092922516	0.11970089	1.0642884	-0.25080544	-0.7408838	0.43185005	0.022902565	-0.55669564	0.18029885	0.8919793	-0.57666606	0.2309715	-0.32945672	39
1136	java.security.cert.PKIXCertPathChecker	0.55353844	-0.08998095	-0.2957364	0.18542571	0.0997536	-0.45513278	0.26830885	0.13556719	0.35402682	0.6627483	0.35435373	-0.0219437	-0.27396923	-0.19949555	-0.04317181	-0.43895102	0.30448633	0.04270047	0.40361178	0.51820743	0.59604526	0.018885026	0.26387703	-0.52359325	0.8308785	0.11543017	-0.3777574	0.6289519	0.48035985	-0.098269895	-0.27867433	0.03179265	39
1137	java.security.cert.PKIXCertPathValidatorResult	0.61149853	0.12475499	0.2186446	0.25309023	0.23299162	-0.32589817	0.49726045	-0.39277658	0.37873483	0.29796183	0.18617715	-0.09545852	-0.33694768	-0.35590112	-0.5630819	0.41024527	0.5347016	-0.24421121	0.38381636	0.04157076	0.04976832	0.9887803	-0.39664593	-0.670869	0.4239239	0.055835973	-0.5696015	0.17137694	0.8146264	-0.73918074	0.33848417	-0.08434432	39
1138	java.security.cert.PKIXParameters	0.59027714	-0.09524567	-0.4094397	-0.03443628	0.34632918	-0.3900056	0.35606304	0.35631132	0.43163168	0.57907856	0.35345864	0.14522354	-0.33321545	-0.31202817	-0.3855829	-0.83111954	0.23348777	0.09424068	0.55512846	0.2546781	0.5008454	-0.26587558	0.13530727	-0.62193507	0.8138813	0.04981966	-0.90149057	0.4830169	0.46427065	-0.15767482	-0.6113461	-0.16805176	39
1139	java.security.cert.PolicyNode	0.61877084	-0.11345198	0.31032932	0.3972543	0.40422684	-0.08794399	0.38502896	-0.4912843	0.6668728	0.4661716	0.20403063	-0.10113852	-0.2861479	-0.14542925	-0.29385722	0.3207343	0.12354282	-0.6883826	0.566893	0.030563539	0.14026144	1.2761142	0.16348863	-0.4428964	0.60854834	0.31215155	-0.15602188	0.18802081	1.1452668	-0.30922258	0.013777773	-0.06612796	39
1140	java.security.cert.PolicyQualifierInfo	0.1320052	0.038548224	0.049818013	0.28186107	-0.0724076	-0.39486355	0.33075896	0.008217249	-0.044754617	0.10038798	-0.07229725	0.02440961	0.1599811	0.019325793	-0.21238515	-0.022070065	-0.09265681	-0.046660423	0.04357181	0.38534886	0.13639061	0.62971306	0.09877301	-0.37423483	-0.14571594	-0.117855206	-0.29629046	0.1318643	0.20334184	-0.12538347	0.089577794	0.037904628	39
1141	java.security.cert.TrustAnchor	0.46064165	-0.008867113	-0.033852655	0.04836536	0.11364898	-0.41105726	0.34479633	-0.2867921	0.5115729	0.013293677	0.16476347	-0.20779458	-0.37808496	-0.60769457	-0.67476887	0.19994596	0.26046708	-0.1453415	0.18154381	0.17564186	0.22148114	0.7359393	-0.33997345	-0.62617797	0.40350422	0.26427075	-0.47238606	0.14389977	0.8594167	-0.88929224	0.31974208	-0.0333098	39
1142	java.security.cert.X509CRL	0.10081506	-0.3999912	-0.47051662	-0.06338914	0.27867013	-1.0864441	0.55428255	0.296353	0.6215804	0.16438122	0.13303465	-0.2120848	-0.03698719	-0.38512832	-0.14783591	-0.33251846	0.25283694	-0.02538062	-0.2651209	0.5653098	0.26569837	0.36685058	-0.20898527	-0.90387267	0.6672107	0.40701726	-0.43989748	0.399192	0.9768885	-0.6777689	0.10892769	-0.42954427	39
1143	java.security.cert.X509CRLEntry	0.059448984	-0.07712908	-0.5051108	0.3761229	0.30857912	-1.229	0.5323078	0.07711676	0.6144279	0.014528677	0.25769883	-0.24571909	0.25172526	-0.3405793	-0.06577428	-0.34072754	0.1509309	0.012191636	-0.13867787	0.37546593	0.26792094	0.23757802	0.03475934	-0.51581126	0.61300164	0.24800424	-0.21662231	0.3942826	0.6653877	-0.44272086	-0.1516798	-0.44521743	39
1144	java.security.cert.X509CRLSelector	-0.042817462	-0.13961455	-0.34445527	0.29318434	0.27735168	-0.98093194	0.45193973	0.4857352	0.45838016	-0.22786513	0.09525673	-0.385376	-0.3140013	-0.33277348	0.03661631	-0.13154124	0.3040988	-0.14933923	0.30450064	0.5928763	0.4017403	0.15299353	-0.1442804	-0.8164283	0.4018323	-0.04798996	-0.27854374	0.73135734	0.6870509	-0.58868766	-0.014137534	-0.264441	39
1145	java.security.cert.X509CertSelector	0.29717243	-0.12160151	-0.58201706	0.2416784	0.27745363	-0.8176985	0.35790956	0.17475076	0.73520607	-0.10946168	0.43288907	-0.22061539	-0.30775204	-0.27882385	0.0909021	-0.17572108	0.18239672	-0.111303315	0.13487132	0.5157917	0.4740164	0.25781623	-0.12441187	-0.7073046	0.61912173	0.4036375	-0.48473123	0.5615795	0.8309886	-0.50603455	-0.23834425	-0.045797627	39
1146	java.security.cert.X509Certificate	0.20456155	-0.3188759	-0.3488245	0.09000386	0.54274386	-0.7075863	0.37827045	0.2753493	0.7303822	-0.08670508	0.10906627	-0.48076752	-0.37821516	-0.48582757	-0.30490014	-0.21423756	0.14554021	-0.23090862	-0.035823442	0.5042597	0.36105105	0.23821422	-0.034575507	-0.8942242	0.6289191	0.5229949	-0.3796128	0.5521449	0.928608	-0.6800166	-0.048782475	-0.28503725	39
1147	java.security.cert.X509Extension	0.117738396	-0.26627278	-0.37651348	0.08062403	0.4110467	-1.22735	0.2627826	0.19789022	0.7972357	0.41015357	0.2636471	-0.2329036	-0.06827602	-0.24354625	-0.13142365	-0.25249767	0.029997895	-0.11782118	-0.3622807	0.569375	0.42136082	0.3530737	0.2538066	-0.5414723	0.70144546	0.36255017	-0.2760928	0.16452517	1.0643463	-0.6898861	0.036053147	-0.36403093	39
1148	java.security.interfaces.DSAKey	0.90496397	-0.4312267	-0.37524566	1.0458806	0.28057393	-0.44093654	0.45747527	0.38083193	0.38241357	-0.9332637	-0.2775558	-0.2757912	0.4875285	-1.3529813	-0.21657224	0.3015418	0.04922721	0.08927503	-0.86658645	-0.13422273	0.4151406	1.0935792	-0.22251527	-0.83601344	-0.024408046	0.53058505	-0.7387271	0.35449445	0.61710215	-1.7890106	-0.39310178	-0.27128917	40
1149	java.security.interfaces.DSAKeyPairGenerator	1.1164715	-0.28659436	-0.65349156	1.1180054	0.19066316	-0.24521782	0.4254879	0.633632	-0.10015912	-0.70862055	0.24903929	0.03440846	0.4389814	-0.63977987	-0.10830339	-0.034012858	0.040698383	0.14273234	-0.9629441	-0.66285205	0.3175788	1.4021766	0.048778616	-0.32493037	0.613676	0.43086338	-1.0249574	1.12319	0.69343126	-1.237826	-0.3772385	-0.17817345	40
1150	java.security.interfaces.DSAParams	0.9273117	-0.43930158	-0.49774328	1.118106	0.40275007	-0.5516663	0.30897215	0.33579937	0.13612208	-0.98386306	-0.33243644	-0.17758599	0.23530409	-1.1340679	0.013686348	0.16745935	0.09573965	0.014262051	-0.8781472	-0.42161962	0.27328217	1.2208612	0.15156117	-0.66262066	0.116220705	0.4476473	-0.7572773	0.82692283	0.73208857	-1.2995379	-0.40172634	-0.57124996	40
1151	java.security.interfaces.DSAPrivateKey	0.7467208	-0.2885395	-0.55598503	0.9627821	0.11113613	-0.43877378	0.2949219	0.4081187	0.42142886	-0.95162696	0.0473492	-0.1928936	0.37408662	-0.93235534	-0.034255058	0.046346847	0.026030004	0.34207943	-0.77257824	0.025050782	0.49144906	0.839149	-0.17597745	-0.67201257	-0.27592945	0.2905668	-0.47253102	0.37405375	0.44488895	-1.272101	-0.4189838	-0.35840127	40
1152	java.security.interfaces.DSAPublicKey	0.8425536	-0.443843	-0.37379885	0.5694906	0.45756945	-0.64049673	0.46012974	0.14014554	0.3460199	-0.63024455	-0.12680455	-0.15215607	-0.05984502	-1.0361967	-0.15604535	0.0122733805	0.1438847	0.019180877	-0.60460407	-0.22130409	0.15625958	1.0736732	-0.34711793	-0.72507024	0.09017155	0.51744944	-0.6407653	0.10821572	0.715177	-1.3603218	-0.1684042	-0.5228528	40
1153	java.security.interfaces.ECKey	0.96069765	-0.09216193	-1.1056253	0.6196001	-0.3764965	-0.9796864	0.97450835	-0.21929789	0.26517588	-0.9177044	0.41229317	-0.65766114	-0.11798704	-0.7695715	0.09740697	-0.43429664	0.072680734	0.61166364	0.28638935	0.50864786	-0.04446607	1.3555776	0.24449483	-0.39115205	-0.34712577	0.44192317	-0.28765234	0.8177011	0.092561126	-1.0745872	0.56369394	0.3666315	40
1154	java.security.interfaces.ECPrivateKey	0.83824396	-0.012882423	-0.8769695	0.6011972	-0.19804029	-1.0191154	0.6845787	0.09982542	0.3442582	-1.1440529	0.55334735	-0.55248964	0.09849849	-0.639993	-0.11348511	-0.16501936	0.11383106	0.6582623	-0.103955775	0.2018213	0.018261649	0.9729342	0.04303796	-0.31999174	-0.34725848	0.09271167	-0.3965273	0.47746032	0.3584897	-0.92815393	0.24908125	0.30372557	40
1155	java.security.interfaces.ECPublicKey	0.68001646	-0.07315962	-0.8917653	0.5544117	-0.37311292	-0.58254224	1.0343066	-0.2665233	0.30429178	-0.5717622	0.15988177	-0.67032915	-0.23815505	-0.8072198	-0.008895781	-0.24715799	0.48165804	0.24579959	0.1420778	0.5136072	-0.07889216	1.1883516	-0.17554666	-0.404978	-0.046586722	0.37858358	-0.36889595	0.53096527	0.05206951	-1.0195388	0.57386637	0.0960947	40
1156	java.security.interfaces.RSAKey	0.37775347	-0.4121306	-0.55176705	0.91064394	0.15484987	-1.4067798	1.0024877	0.14890508	0.23342784	-1.0113529	0.3239502	-0.2792418	0.8319982	-0.7453443	-0.18493895	0.3105943	0.4929827	0.08885963	-0.37470403	0.05382854	0.23753847	0.97583646	-0.19611916	-0.7048452	-0.18267967	0.5341396	-0.17447881	0.17042428	1.1061919	-1.1742724	-0.16992815	0.044912245	40
1157	java.security.interfaces.RSAMultiPrimePrivateCrtKey	0.23829445	-0.05103904	-0.4929929	0.7579287	-0.09136066	-0.925621	1.0774257	0.13917637	0.023213428	-0.66735035	-0.15400775	-0.011163441	0.6372074	-0.54131913	-0.08362758	0.046177395	0.20006207	0.038778305	-0.3813541	0.21067114	0.09622763	0.45501158	-0.13986635	-0.8166598	-0.06550348	0.51277983	-0.21034852	0.24528551	0.6486508	-1.1406139	-0.46376723	0.047998678	40
1158	java.security.interfaces.RSAPrivateCrtKey	0.17440824	0.016031947	-0.39357382	0.75579065	-0.057063147	-1.0840654	0.9363327	0.4398569	0.20917019	-0.84364027	0.18363883	-0.052683573	0.74423635	-0.59595925	0.11284893	0.15774237	0.37733793	0.092419244	-0.07340824	0.045821544	0.13371141	0.3435406	-0.042655792	-0.6927753	-0.20569326	0.12157585	-0.1860949	0.254659	0.5047312	-1.2520134	-0.2919281	0.40850762	40
1159	java.security.interfaces.RSAPrivateKey	0.29649776	-0.10902408	-0.5119865	1.0740327	-0.11243323	-1.1453645	0.9733741	0.25844947	0.2913273	-0.8231437	0.3897001	-0.014304883	0.6902476	-0.51316404	-0.10351373	0.09179773	0.37352675	0.23253924	-0.30327106	0.028675258	0.14544387	0.5387141	-0.18519288	-0.7363704	-0.4496921	0.4992015	-0.24505341	0.10003977	0.7951227	-1.2532805	-0.3596697	0.16741557	40
1160	java.security.interfaces.RSAPublicKey	0.6072392	-0.4682162	-0.37742254	0.36974868	0.08281188	-1.0186193	0.7575287	0.121761605	-0.02890179	-0.50014883	0.42753884	-0.20472324	0.4181823	-0.73697305	-0.07587382	0.325553	0.44879833	0.008638886	-0.14771442	0.058945343	0.1609227	0.76867723	-0.23019522	-0.46239716	0.087329604	0.50340146	-0.16970167	0.19040468	0.91695285	-1.3159928	0.20454861	-0.122267194	40
1161	java.security.spec.AlgorithmParameterSpec	0.9996568	-0.15556571	-0.7950411	1.0502089	-0.422605	-0.27744842	0.5969041	0.1370109	-0.04785809	-0.48386315	0.031479523	-0.119847864	-0.069484286	-0.030424265	-0.28834215	-0.5671559	0.3887217	0.5154892	-0.44816098	-0.33098194	0.08611176	0.88950926	0.54605824	0.1398325	-0.09588177	0.36713144	-1.0967122	1.3521596	0.29197365	-0.69021267	0.16054913	-0.2748556	41
1162	java.security.spec.DSAParameterSpec	0.78620344	-0.09033717	-0.5574225	0.83583117	-0.029736646	-0.4657599	0.2661477	0.24602732	-0.022628468	-0.8007926	-0.20212539	-0.08816401	0.04649064	-0.51871204	-0.063539565	-0.008700392	0.021450695	0.028102364	-0.31279385	-0.078819886	0.007557326	0.7358344	0.28716278	-0.10302324	-0.017225059	0.18253127	-0.6959438	0.6686166	0.3073273	-0.68752795	-0.2320183	-0.42805737	41
1163	java.security.spec.DSAPrivateKeySpec	0.44965023	-0.037637632	-0.29508293	0.17746563	0.013736618	-0.8178488	0.6159421	0.26714864	-0.10786604	-0.6283522	-0.16117047	-0.27219474	-0.041749716	-0.33584866	-0.11781522	-0.25792474	-0.07472983	0.048960622	0.24304119	0.39690933	-0.14475931	0.53258365	0.16501328	-0.57747394	-0.38180548	0.17100944	-0.00025146166	0.21244851	0.47445232	-0.90762675	-0.24401923	-0.025812414	41
1164	java.security.spec.DSAPublicKeySpec	0.29164517	0.0017007843	-0.2320589	0.37519974	-0.17666912	-0.9277799	0.58433825	0.38436896	-0.13115859	-0.56087005	-0.15091324	-0.33835283	-0.05854001	-0.24391906	-0.15807475	-0.12249929	0.103582874	0.09461742	0.2567652	0.20962669	-0.01679849	0.4977235	0.2188776	-0.7018534	-0.55963933	0.18329918	0.11023876	0.19537139	0.43338412	-0.81226426	-0.3451202	-0.07472596	41
1165	java.security.spec.ECField	0.2752111	0.39960867	-0.6645139	0.4093337	0.20923173	-1.1398808	1.031006	0.061166	-0.5033714	-0.8628094	-1.279224	-0.2627659	0.5000762	-0.41627508	0.65180206	-0.23660395	-0.11641936	-0.25506556	-0.28527284	0.46462232	0.29804498	0.8156207	0.27112848	-0.67307657	0.16024972	0.24921189	-0.4042478	0.57185125	0.50420105	-0.63912654	-0.4203656	0.14063057	41
