mS#id	mS#node	C#n2v-0	C#n2v-1	C#n2v-2	C#n2v-3	C#n2v-4	C#n2v-5	C#n2v-6	C#n2v-7	C#n2v-8	C#n2v-9	C#n2v-10	C#n2v-11	C#n2v-12	C#n2v-13	C#n2v-14	C#n2v-15	C#n2v-16	C#n2v-17	C#n2v-18	C#n2v-19	C#n2v-20	C#n2v-21	C#n2v-22	C#n2v-23	C#n2v-24	C#n2v-25	C#n2v-26	C#n2v-27	C#n2v-28	C#n2v-29	C#n2v-30	C#n2v-31	cD#class
555	Katerina Taškova	-0.102571614	-0.5986902	-0.6423278	-0.317303	0.71731824	-0.60266465	-0.46361345	0.8391931	0.09011165	-0.16489579	-0.021503605	-0.96696174	0.3937117	0.6125577	-0.7881361	-0.32195157	-0.16991204	0.33080262	-0.06026708	0.4418811	0.39391842	0.51608807	0.24250905	-0.32654372	0.9798985	-0.315401	-0.79300463	0.25155565	-0.014180783	-0.104361616	-0.932293	-0.37726927	0
556	Damjan Kovač	0.37057415	-0.52603376	-0.0060552945	0.422499	0.32701018	-1.2585536	-1.2087169	0.0464664	-0.36850372	0.07242876	0.964039	-0.28611505	0.028238688	1.4721745	-1.1788125	-0.08015867	0.10107069	0.4379059	0.057557505	0.8152995	-0.18676232	1.7681061	-0.9014213	-0.092262015	0.33370194	0.3755028	-0.5903537	0.33127737	-0.044590402	-0.2977251	0.26520893	0.37762752	5
557	Lan Umek	0.17646621	-0.9674082	0.07388252	0.454676	1.0830014	-1.1637694	-0.4269835	-0.45353585	-0.23489283	0.23871578	-0.33510768	-0.41767332	0.38218784	0.6832832	-0.7556677	0.30017558	-0.06554954	-0.069823794	-0.48114404	0.3126491	0.045178447	1.5535378	0.17029409	-0.5490543	0.12803465	0.09865751	-0.66469085	-0.27612242	0.3038952	-0.8570282	-0.04365287	0.18858834	7
558	Zoran Bosnić	0.39809477	-1.6406683	-0.23189172	0.13271336	0.74719405	-0.5682442	-0.31127277	-0.22509296	0.00092510553	-0.15788889	0.91034204	-1.0434577	-0.33285505	0.0758023	-0.21386436	0.34821433	0.5142572	-0.3529519	-0.2452498	1.5324059	-0.19920819	0.27557656	0.17212507	0.058796976	-0.19532779	0.12736143	-0.3234441	0.65464336	0.4125176	0.085281104	-0.09587649	-0.4440481	7
559	Miro Romih	0.06701716	-0.28560898	0.29980958	-0.90709174	0.5654678	-0.66476524	0.15171759	0.6203589	-0.046223193	0.100171916	0.41906658	-1.1650217	0.19724153	-0.2292161	-0.5867996	0.881703	-0.82829964	0.8028398	-0.008856006	1.0826086	0.32531095	0.048725598	-0.1707472	-0.28610244	0.11451603	-0.8345356	-1.0692052	0.026893083	0.5056834	-0.45291272	0.3391979	0.46172088	7
560	Aleš Zamuda	0.13773921	-0.72081804	-1.2007279	-0.12987661	1.1416566	-0.012344852	0.78932774	0.4509724	-0.49835867	0.237193	1.4298759	-0.19585352	-0.06983659	0.7757224	0.32427394	-0.29210058	0.103469454	0.060917404	0.08748844	-0.44240168	0.3557568	0.36508214	-0.40501153	-0.093579106	-0.31705672	-0.9240325	-0.6497002	-0.20516984	-0.61767036	-0.61254895	0.35021648	-0.10837437	0
561	Sergeja Sabo	-0.6034031	-0.6745134	0.15114263	-0.44573164	0.685666	-0.21459503	-0.2564272	0.038798947	-0.10378459	0.22331657	0.14449844	-0.31543463	0.23211181	0.29522103	-0.726282	-0.43304065	0.14402948	0.41124102	-0.71300185	1.4031445	-0.037068203	0.22761835	0.47787768	-0.6903945	0.09340641	-0.5669978	-1.5283129	0.18709785	-0.2528182	0.019625843	0.13918443	-0.58769494	0
562	Jernej Južna	0.23801292	-0.48669732	-0.5879602	-1.0975431	-0.50737745	-0.26566997	-1.1792338	0.14945526	0.17181848	-0.624358	0.14406805	-0.9677638	0.22651616	0.19904125	0.29862908	0.21164505	-0.48510823	0.29764664	-1.2355531	0.43335485	0.14466783	1.405145	-0.050692845	-1.1742969	-0.067192554	-1.7246338	-1.1896231	-0.06422182	0.76021624	-0.42954877	0.65303683	0.1888188	3
563	Milan Verdev	-0.59433717	-0.79857653	-0.5778318	-0.051298562	0.6025553	-0.66469926	-0.28820163	0.46573576	0.21892406	-0.3972554	-0.17906962	-0.46385255	0.34949505	0.7636159	-0.6723719	-0.084596805	-0.78809136	0.29789373	-0.5505154	1.0211934	0.21194035	0.7323655	0.19049335	-0.32114536	0.695942	-0.6206783	-0.73088896	0.64758813	-0.012483168	-0.3049524	-0.473976	-0.44199005	0
564	Stanka Šalamun	0.02926667	-0.5122752	-0.5348397	-0.4702023	0.9495922	-0.23744917	-0.1133831	0.7038571	-0.8306283	-0.35261267	1.6236659	-0.2098969	-0.20001873	0.37546724	1.103935	-0.15080853	-0.49590483	0.30637518	-0.24268878	-0.22596058	-0.13280286	0.61913234	-0.05515203	-0.5292343	0.18226865	-0.60906667	0.07147017	-0.86442786	-0.20741478	-0.8150764	0.42725208	-0.6809955	0
565	Blaž Novak	0.07882029	-0.25093204	0.27662137	-0.7289694	0.58222324	-1.3509133	-0.4457818	-0.2361835	-0.69787586	0.15863101	0.51998657	-0.8589434	0.5138881	-0.41528633	-0.6429124	-0.6035281	0.3251672	0.16886796	-0.38567454	1.4335259	-0.0043635326	0.096405365	0.03991389	0.057595197	0.018377451	-1.173713	-0.71796256	0.61718184	-0.26536757	-0.8242576	-0.1384458	-0.47663727	7
566	Jure Žabkar	0.13462433	-1.6072387	0.62183297	-0.2266777	0.58804524	-0.6447944	-0.10922949	-0.23344362	-0.21627517	0.4771494	0.2223536	-0.4154482	0.004181014	0.7218699	-0.6456756	-0.6161729	-0.063733496	-0.3653364	-0.6150047	0.60632807	1.0465515	0.6458268	-0.3298724	-0.30851015	-0.0068156742	0.19558884	-0.36772415	0.15604171	0.6775458	-0.54989165	-0.47767508	-0.3899347	7
567	Martin Možina	0.39422718	-1.1609614	0.41627228	0.22557959	0.60543907	-0.73423904	0.020025332	-0.50690603	-0.35906833	0.08589567	0.6224197	-0.7511278	0.36533535	0.56630707	-0.20800944	-0.008006217	-0.5145467	-0.2337854	-0.4796592	0.8621223	1.0982529	1.0559808	0.18937942	-0.18828648	0.315681	0.22993755	-0.5798596	0.7196075	0.57031906	-0.51831007	0.051566508	-0.3927367	7
568	Andrej Sevčnikar	-0.53045183	-0.45057452	-0.8137347	-0.46972123	0.49650252	-0.6217655	-0.20043355	0.6055032	-0.14529967	0.264816	1.1476977	-0.4394262	-0.09654947	1.0294724	0.66461766	-0.22119445	0.5443434	0.7936092	-0.002661701	0.118866295	-0.39105612	-0.09290447	-0.4535193	-1.0610013	0.07308829	0.0028287412	-0.15196057	-0.88913727	0.89017504	-0.8954275	0.7805787	-0.3894407	5
569	Janez Franc Vratanar	0.9496968	-0.5829501	-1.2027084	-1.3216549	-0.2232389	-0.3752314	-0.6390275	0.22044171	0.21482949	-0.45018324	0.008197373	-1.0837429	0.25575083	0.12858813	0.50447536	0.18364532	-0.10374831	0.28199708	-1.3013877	0.10354327	0.22084853	2.2460928	-0.061473437	-1.3476727	-0.48626962	-1.3636142	-1.0818254	-0.82773936	0.42542097	0.038667332	0.49820805	0.07871344	3
570	Aleš Kumer	-0.43385163	-1.1204771	-0.23075204	0.35289714	-0.042166147	-0.49190414	0.79274833	0.2698714	-0.674806	-0.60813737	0.0133784665	-0.71954834	0.028527338	0.65844226	0.44708112	-0.561002	0.29824644	0.26486796	-0.083686665	1.2617631	-0.40253735	0.7154469	-0.39866236	0.47217444	-0.4801727	-0.8301963	-0.7543671	-0.709898	1.2375509	-0.4786791	-0.1334977	0.6115546	5
571	Gregor Štrubelj	-0.026253209	-0.024441041	0.021802709	-0.012644969	-0.0077190995	0.0021729693	-0.029578403	-0.022241473	-0.0050127357	0.0046237186	0.025663272	0.005246848	-0.0022763535	-0.0016659945	-0.030552104	-0.014128014	0.012274899	0.014936261	-0.020014942	0.02180814	-0.030784495	-0.011389181	-0.00085146725	-0.028364874	-0.0017449781	0.029192843	0.012319587	0.01905173	-0.026945941	0.024591647	-0.004807852	0.008871265	3
572	Miha Moškon	1.8500516	-0.24185905	-0.60715204	-1.1094462	0.83356136	-0.7264491	0.4024609	0.25887164	-1.1997083	0.6726382	0.59258044	0.42215288	-0.6920474	0.36253583	0.09393118	0.9452767	0.86647546	-0.4456665	0.32511678	1.7605675	0.3288213	1.4680026	0.028415674	-0.4732382	-0.76513565	-0.5619135	-1.0859797	-0.20757544	1.1748174	0.008582848	-0.098788075	-0.046803154	1
573	Domen Mongus	-0.40047988	-0.33156854	-0.624185	-0.69438183	0.2534487	-0.8048553	0.13923554	0.47257698	-0.3821293	0.4793808	1.1298875	-0.46917868	-0.18240653	0.96611774	0.29882824	-0.3778562	0.8492677	0.72909707	-0.12242026	-0.19028045	-0.22465564	-0.38658908	-0.6693115	-1.0565351	0.19331269	-0.023154069	-0.77037483	-0.73235744	0.6184441	-0.6713938	0.42907846	-0.12954333	0
574	Aleš Jurca	-0.023711815	-0.00041339546	-0.027694762	-0.016638488	0.023617826	-0.015452959	-0.010965861	-0.0016673654	-0.007990874	0.014581002	-0.0085098	0.029898368	-0.029279247	-7.9110265e-05	0.015864767	-0.0035454184	-0.022605792	-0.0075530633	0.013079405	0.02009628	0.014362566	0.004759297	-0.0049997345	0.025988095	0.018889688	0.003013298	-0.028857261	-0.018817551	-0.0014737919	-0.024680294	0.026376657	0.0023775995	5
575	Luka Čehovin	0.37452525	-1.7785894	0.2637272	0.024589531	0.465483	-0.50124604	-0.7344656	0.46928325	-0.26919374	-1.1728998	0.8814946	-1.2809924	-0.68075347	-0.1637262	-0.66622347	0.16844507	0.50123847	-0.6743409	0.14546724	1.1176958	0.15669301	0.32979998	0.2589085	-0.1879692	-0.60724676	-0.18202458	-0.106146865	0.38257167	0.4781042	-0.31129122	0.26898965	-0.27551463	7
576	Jana Faganeli	0.82885593	-0.84797525	-0.29422933	-0.7553809	-0.07084266	-0.47554308	-1.2635218	0.6176699	-0.4967057	-0.3164279	-0.048305374	-0.84793735	-0.30168864	0.14853282	0.15691867	-0.2689494	-0.1958974	0.04245516	-0.59746534	0.13568155	0.5633958	1.1240423	0.4765398	0.041611884	-1.240695	-1.8826137	-1.2066029	0.20950507	0.62241656	-0.19875504	0.34581283	0.12781584	3
577	Erik Štrumbelj	0.6086809	-1.6698163	0.02573328	-0.03024541	0.8904839	-0.48326257	-0.2804475	-0.26967674	-0.039042044	-0.15052474	0.6812861	-1.1235242	-0.12006374	0.10203963	-0.047300532	0.56662977	0.43902308	-0.73148215	-0.28625503	1.7572173	-0.37583876	0.27058145	0.14639264	-0.14307718	-0.1609167	-0.07989494	-0.5965052	0.05294774	-0.03328424	-0.11228758	-0.41064122	-0.35098442	7
578	Uroš Legat	-0.25690636	-0.49220288	-0.18186668	-0.075281784	-0.24735531	-1.1613638	-0.13586308	-0.13805985	-0.45218292	0.04087688	1.2244153	-0.6249828	-0.025131376	0.60429883	-0.58108085	-0.49894235	0.051589217	-0.14150591	-0.3656174	0.5557924	-0.19708842	-0.17336261	-0.2822946	-0.71419835	0.17837977	-0.45232877	-1.2072783	-0.3921493	-0.25466642	-0.7047886	-1.1598613	0.6471501	1
579	Vid Podpečan	-0.1145109	-0.29237607	0.3542969	-0.3863082	1.16532	-0.41863626	-0.65010065	-0.78372574	-0.44158822	-0.121202014	0.52077454	-0.84798765	0.34036273	0.07621451	-0.30324623	0.034292206	-0.11838747	-0.060038984	-0.42440447	1.5259976	-0.2501107	0.469422	-0.17849186	-0.69192195	-0.122141846	0.007930431	-1.2233244	0.05363851	-0.22386362	0.0954861	-0.29133177	-0.14700894	3
580	Dejan Hrnčič	0.018835869	-0.7072005	-0.12341192	0.47392026	1.5347033	-0.13735795	-0.015344324	0.9470187	-0.36044976	0.12344704	1.0379187	-0.24590622	0.12405585	0.35588112	-0.18333325	-0.23298024	0.0734201	1.0224879	0.01370342	-0.19914153	0.0943274	0.33110607	0.27116773	0.037373755	-0.8334631	-0.10563306	-0.30771866	-0.19036187	-0.038178217	-0.60142803	-0.49438602	-0.54325813	3
581	Boštjan Grašič	-0.118774615	-0.33337927	-0.6610308	-0.20321706	0.4914287	-0.2215562	0.37517273	0.77164596	-0.44118175	0.15438811	0.8949421	-0.5295674	0.38835087	0.7755289	0.62496513	0.008945722	0.17259216	0.29652953	-0.059862066	0.50421125	-0.64458895	0.5595167	-0.6902461	-0.052649077	1.1267557	-0.1186259	0.1538456	-0.6875114	0.9444268	-0.99435747	0.46500784	-0.33838373	0
582	Miha Štajdohar	0.15375045	-1.1494589	0.29722074	0.49549976	0.8937463	-0.75689	-0.38349563	-0.6916488	-0.2616542	0.031516895	-0.1270688	-0.4694649	0.32642296	1.131357	-0.6589974	-0.019094842	-0.388751	-0.04380242	-0.24828294	0.85588515	0.5122227	1.3822846	0.034842998	-0.2122635	0.2613541	-0.09456995	-0.70974535	0.22410028	0.26033646	-0.37697434	0.18243611	0.121299975	7
583	Andrej Ikica	0.9907553	-0.702973	-2.0639346	-0.8258767	1.04283	-1.9816362	-1.4612194	0.879238	0.59813505	1.3335817	0.850018	0.19528133	0.6736335	0.24275865	0.59243053	-0.5882626	1.0656599	1.7625744	-0.6950938	2.474688	1.8473098	0.78022444	-0.6661721	-0.007303565	-0.7489009	-0.3013873	-0.9560572	-0.57793593	0.3128555	-1.4259008	0.72168237	-0.14848557	1
584	Kristjan Košič	0.79538614	-0.23261847	-0.831498	-0.44867733	0.8020847	-0.7455179	0.85142887	0.39996517	-0.005016033	-0.19590344	0.6200071	-0.9445228	1.3590995	0.67038846	0.33744967	0.18219097	-0.25638366	0.6719889	-0.10234103	0.55595005	-0.4015496	0.44497457	-0.53329015	-0.49428877	0.2875232	-0.09329474	0.119595736	-0.86968505	1.3279263	-0.1455292	0.613444	-0.46825278	3
585	Matej Ožek	-0.09931589	-1.3508755	0.058999095	-0.085057795	0.020531785	-0.031444643	0.18165007	0.33632705	-0.21630919	-0.002591066	0.7937942	-1.0707327	0.543075	0.3896211	-0.06351366	-0.5738459	0.04200813	0.37975976	0.14200008	0.812993	0.64638937	1.0959083	0.64521134	-0.16111486	0.059492953	0.30425644	-0.5645961	0.87585384	0.30664113	-0.1810887	-0.099367104	0.20491369	7
586	Jernej Novak	0.5310088	-0.54156315	-1.2475636	-0.36998716	1.113677	-0.94247985	0.60733515	0.6376385	-0.30746925	-0.5203938	0.7009716	-0.36727712	1.3794408	0.18245208	0.13320193	0.053424854	0.3960479	0.6259042	0.06921248	0.7734018	0.049595095	0.34504983	-0.4948593	-0.40023586	0.43956733	0.14237076	0.44700065	-1.1291547	1.1605221	-0.30426645	0.73361593	0.086634	5
587	Rok Piltaver	-0.043459896	-1.3494059	-0.1751782	-0.24679098	1.24268	-0.2289733	0.16778062	0.38405797	-0.13733466	-0.08276244	0.65831244	-0.9299329	0.030702136	0.00043902293	-0.23698094	-0.6197118	0.28955427	0.07928684	-0.34457585	0.51233643	0.007129398	0.52540964	0.732657	-0.24351418	0.01729494	-0.216277	-0.32088032	0.71067345	0.8532132	0.048544627	-0.60068774	0.7944541	7
588	Darko Čerepnalkoski	-0.115616664	-0.7223797	-0.44694558	-0.5281173	0.80626386	-1.1500876	-0.11994742	0.57252884	-0.07567275	-0.3141691	-0.1967066	-0.63339555	0.15875459	0.7691913	-0.927541	-0.14824735	-0.23546846	0.31387994	0.2111385	0.51616496	0.20809305	0.4838077	0.47676966	-0.2952928	0.96952695	-0.6457849	-0.95358425	0.22548035	-0.035537686	0.16350293	-0.8258651	-0.45081595	0
589	Ciril Bohak	1.074695	-0.5175777	-1.2745063	-1.3297479	-0.16402298	-0.38918608	-0.54039925	0.2705152	0.13919103	-0.20524466	-0.09395958	-0.9767932	0.230436	0.1864108	0.5073587	0.19978313	-0.023951659	0.1690794	-1.2686101	0.008843081	0.21263477	2.3970091	-0.1072225	-1.5264969	-0.4647734	-1.4395725	-1.0866358	-0.71420616	0.36633196	-0.057237633	0.4975274	-0.05038054	3
590	Aleš Frece	0.17200679	-0.59050524	-0.09380389	-0.6612799	0.91476804	-0.027862566	0.07496309	1.4629449	-0.18487398	-0.37196186	0.67694	-0.29069465	0.7359092	0.3047084	0.4649151	-0.05135503	0.029199602	0.29024217	-1.1228285	1.2385985	-0.8977153	0.6122407	-0.16782932	0.30762497	1.2552595	-0.33405197	0.07829424	-0.72036165	0.85746104	-1.1687344	1.2216424	0.29444298	0
591	Marko Toplak	0.32868007	-1.2325587	0.17712818	0.6829884	1.0685806	-1.2873591	-0.17094813	-0.49180612	-0.33664203	0.3539731	-0.25978008	-0.35224777	0.23174597	0.8720552	-0.6245068	0.13636097	-0.19416802	0.053399067	-0.6269477	0.59366876	0.2553572	1.3227358	0.0138331195	-0.42183015	0.21535443	-0.08832572	-0.3980413	0.033682916	0.2973165	-0.76824087	-0.106184624	0.19158918	7
592	Roland Perko	0.30742937	-1.3006624	0.5985522	-0.08745399	0.26582807	-0.3355747	-0.687174	0.5953902	-0.49593768	-1.1928366	0.5156375	-1.2429786	-1.0125151	0.26975793	-0.7658938	-0.31706008	-0.39062694	-0.3527835	0.18768625	1.0955664	0.56295663	-0.11635157	-0.2688802	-0.27130842	-0.9141158	-0.6598529	-0.12600417	-0.27683878	0.42063937	-0.70216364	0.30414367	-0.0925939	7
593	Matej Kristan	0.32809398	-1.5838326	0.22709759	-0.22035515	0.09508386	-0.07505578	-0.72502744	0.9298078	-0.66403633	-1.3668023	0.79399896	-1.1675043	-0.45669338	-0.100718305	-0.3924359	0.26079136	0.20139338	-0.13232794	0.28970462	0.88596636	0.32933933	0.8168378	0.23666143	-0.09321612	-0.8747062	0.5094396	-0.50507414	0.22082815	0.38683245	-0.38310072	0.016193584	-0.013651445	7
594	Iztok Starc	0.39909145	-0.7516627	0.09773201	0.39159286	0.17694256	-1.3002346	-1.3826375	0.22858386	-0.37852368	-0.20329297	1.3092009	0.0034212768	0.30893055	1.6298268	-1.1322373	0.28665793	0.101668835	0.5118991	0.107377596	0.81640023	-0.34452286	2.0941474	-0.92749625	-0.45674983	0.042509627	0.36552727	-0.6629157	-0.021572398	-0.23277417	-0.13176897	0.29985675	0.32277012	5
595	Marjana Heričko	0.5100027	-0.36568627	-0.83118016	0.004692744	0.70878685	-0.39112613	0.4815152	0.13071772	-0.42722225	-0.21932256	0.73134696	-0.5291137	1.0590563	0.68822503	0.3355117	0.17805831	0.25264078	0.58281946	0.11122778	0.49217924	-0.537985	0.47237432	-0.14483999	-0.31749192	0.5684816	0.037668582	0.11295007	-0.6715707	1.0823787	-0.7526705	0.7925068	-0.31252053	5
596	Michael J. Galsworthy	0.019212686	-0.029594652	0.019763865	-0.026369534	0.020727903	-0.024518862	-0.0012814701	0.001158826	0.023937494	0.005095616	-0.017249107	0.019077837	0.019269004	0.019138686	-0.025239997	-0.028674364	0.0020379573	-0.010986909	0.018515125	-0.009161703	0.006491244	-0.020506054	0.03113199	0.017264992	1.3262033e-06	-0.0030190796	-0.02953548	-0.025927335	0.02347397	0.014555797	0.0013207421	0.0127834305	5
597	Mitja Cerovšek	-0.026095755	-0.019638933	0.008892283	-0.0055593997	0.0053520426	-0.016855776	-0.0017205328	0.00713291	-0.021288432	-0.0005084425	0.016909637	-0.029227749	0.027855955	-0.027241781	0.023585089	-0.020029426	-0.020130314	0.0022867024	-0.024980292	0.023630522	-0.030174367	-0.02588743	-0.018133223	-0.0055087954	0.0024626106	-0.004206173	0.027005807	0.0094958395	-0.012508117	-0.008384503	-0.0065356046	-0.0011804178	5
598	Bogdan Pogorelc	0.3088836	-1.4885519	0.03130392	-0.16352442	1.0321981	-0.35014498	-0.1505971	0.37608767	-0.009980821	-0.14647566	0.86310744	-0.8209673	-0.31134647	0.11278661	-0.19495359	-0.323516	0.7909269	-0.2169735	-0.36328614	0.90778667	-0.2207468	0.34967777	0.82725364	0.13936743	0.19547307	-0.2525249	-0.26199514	0.7370756	0.6816167	0.21585864	-0.2921883	0.40002275	7
599	David Paš	-0.010853812	-0.007793933	-0.010365315	-0.020605057	0.00018639863	0.020199768	0.023264915	-0.017201245	-0.027071804	0.014902607	0.016201697	0.020058557	0.013658807	-0.02666036	0.0144514665	-0.02881191	-0.020822085	-0.017280549	0.0044909418	-0.027349904	0.017767444	-0.021344908	-0.0165027	0.029082477	-0.02396223	0.003584206	0.02409397	-0.027593665	-0.011842437	-0.029219322	-0.018399216	0.023457415	0
600	Gianni Franceschini	0.0054440647	-0.023503669	-0.027858093	-0.01854521	0.02274841	-0.024042055	-0.0098527	-0.0071216226	0.02716329	-0.011648558	0.020295195	-0.024191447	0.01946105	0.02046191	-0.025505118	0.023380153	0.0035884231	-0.0059044436	0.022546537	-0.02201458	0.012959123	-0.028843872	-0.026879355	-0.019293055	-0.0014895722	0.014700741	-0.028287433	0.025753029	-0.020144485	-0.006701663	0.023508698	0.005372219	0
601	Boštjan Kaluža	0.41503084	-1.3927369	-0.26406473	-0.1939848	0.82409877	-0.015848981	0.0071357535	0.43446273	0.12585248	0.053023763	0.7548027	-0.7834976	-0.5380776	0.42331237	-0.23207484	-0.5194255	0.27910948	0.13461035	-0.44508946	0.80435705	0.0032833149	0.72681296	0.88757783	0.015889054	0.35867372	-0.031086817	-0.6997552	0.6193422	0.47785863	0.3244862	0.038181815	1.0600817	7
602	Vida Vukašinović	0.23653089	-0.9252254	0.078364976	-0.5913646	0.7099989	-0.46194637	-0.0258219	0.6467362	-0.010147542	-0.037840854	0.49201578	-0.76865596	0.22043808	0.8765856	-1.055672	-0.72052526	0.48698458	0.69428563	-0.09970749	-0.022906495	0.6088659	0.09821438	0.03931637	-0.4674349	0.2615337	0.08089585	-1.1864837	0.053208914	0.119049735	0.043133963	-0.8349136	0.12723222	1
603	Tadej Janež	0.37332547	-1.2985411	0.4533811	0.2094867	0.8716615	-0.73627126	-0.15648128	-0.39271638	-0.42722926	0.32724583	0.22275075	-0.34141815	0.10038636	0.80616874	-0.25874597	-0.40712216	-0.52488923	-0.355477	-0.7832858	1.0160818	1.1755487	0.8466543	0.14200523	-0.18234883	0.18592459	-0.051101442	-0.41349584	0.28830278	0.37406662	-0.5816874	-0.35017964	0.08824201	7
604	Lovro Šubelj	-0.41278785	-1.02377	-0.41801134	0.27808392	-0.04520494	-0.7541758	0.88255906	0.13267787	-0.7623939	-0.45492107	0.011034641	-0.7266055	-0.0055006864	0.5526052	0.33266515	-0.5850276	0.36479262	0.2545069	-0.13147233	1.4565523	-0.6001291	0.5527127	-0.22901492	0.5480309	-0.73087335	-0.9040262	-0.6610045	-0.40487856	1.2088939	-0.60063154	0.046551064	0.530347	5
605	Marina Trkman	-0.37876698	-0.99740887	-0.45064354	1.0808048	0.5998231	0.34489462	0.066848464	0.16625948	0.5902012	-0.71171993	0.7421767	-0.688804	-0.45232907	0.09456261	0.30302408	-0.4269171	0.16433892	0.24953078	0.0155107165	1.1371458	-0.16407856	0.7105942	0.11750181	-0.30034834	-0.51094127	-0.71978706	-0.4479597	-0.59646684	0.7641762	-0.35970882	-0.14357035	-0.29250437	5
606	Lan Žagar	0.26485604	-0.79692215	0.06015744	0.0786536	0.86693674	-0.9692007	-0.24829206	-0.7358884	-0.32701635	0.2124055	-0.18879741	-0.56952554	0.15185525	0.92557913	-0.84544533	0.3019364	-0.050027583	0.17059475	-0.6413411	0.4691773	-0.31462738	1.9308895	0.47249705	-0.42976207	-0.15424718	0.16153933	-0.63814664	-0.37765875	0.23971115	-0.7831548	-0.24553794	-0.18092023	7
607	Marcel Križevnik	0.01496205	-0.430093	-0.44430506	-0.49320704	0.539345	-0.15666592	0.5717918	0.698091	-0.38410133	-0.0262191	0.3553775	-0.37909755	0.60252285	0.31113696	0.34376168	-0.13160798	0.25272715	0.25832757	-0.6516839	1.074712	-0.9242708	0.49296138	0.27555838	0.2084212	1.0700719	-0.44190904	0.075284615	-0.62839854	1.1667922	-1.1117297	0.8412691	0.29532197	5
608	Črt Gerlec	0.46802935	-0.27867058	-1.2655538	-0.35661662	0.8238906	-1.0187271	0.7442439	0.64110565	-0.10896562	-0.41926154	0.5771475	-0.7345994	1.1282175	0.4827736	0.18203436	0.13535394	0.16547768	0.5599299	-0.059981134	0.75671923	0.120469734	0.30713832	-0.25381783	-0.21332066	0.27325734	-0.05405017	0.5114768	-1.0822774	1.1891189	-0.13181879	0.72805154	0.052113842	5
609	Sandi Pohorec	-0.304484	-0.45938352	-0.73196673	-0.017712956	0.60884756	-0.39924917	-0.17982511	0.8627772	-0.074365474	0.1407741	1.0932465	-0.14265029	-0.2963569	0.8920383	0.27812174	-0.2520211	0.41858426	1.1004459	0.17571236	-0.05353542	-0.166285	0.00031730958	-0.13641135	-0.60618955	-0.22435123	-0.31009036	0.120122544	-0.84134734	0.68907684	-0.93096787	0.57156384	-0.29632118	7
610	Miha Pavlinek	0.6090848	-0.44185328	-0.84264123	-0.4676492	0.9036285	-0.6021076	0.75129277	-0.023693273	-0.17695108	0.024369117	0.9422526	-0.9470715	1.1644106	0.57766116	0.46994698	0.30162773	-0.15802296	0.5297	6.277007e-05	0.40462884	-0.39150384	0.58127564	-0.277483	-0.42130578	0.43610716	0.07474305	0.12575576	-0.52062947	1.4915537	-0.38783705	0.83481175	-0.48716432	3
611	Katja Kous	0.051675994	-0.13949189	-0.2321526	0.09279497	0.2840166	-0.70486933	0.7404753	0.7194359	0.19514945	-0.8933747	1.1271106	-0.787472	-0.358895	0.8649266	0.5945692	0.1427832	-0.053652354	0.58918124	0.092457585	0.8165292	-0.37298512	0.60363007	-0.028864484	-0.42705023	0.54794085	0.6048154	-0.71055233	-0.39275923	1.0230782	-0.7791902	1.48472	-0.47469398	5
612	Erik Dovgan	0.17515609	-1.6407214	-0.26742193	-0.46372736	1.2476584	-0.15441836	-0.007039194	0.46917522	-0.1854147	-0.1519869	0.3434984	-0.8008044	-0.069998294	-0.20070182	-0.23635565	-0.8689527	0.27191004	0.3053434	-0.41475523	0.25483084	0.15125357	0.40104935	0.22968322	-0.09478969	0.10929939	0.058908213	-0.5498885	0.42128628	0.3512979	0.1274458	-0.45980024	0.9434896	1
613	Dragi Kocev	-0.058826767	-0.4252583	-0.7652021	-0.42786196	0.9364343	-1.0879871	-0.038831107	0.31040904	0.23994097	-0.20325999	-0.13761668	-0.5532727	0.08146136	0.5572931	-0.6074413	-0.3408452	-0.46462184	0.19234037	-0.00047709412	1.0044235	0.67297983	0.84045786	0.65301806	-0.076829724	0.5686045	-0.4573858	-1.0196424	-0.1382295	-0.5132561	-0.16647317	-0.816627	-0.44496804	7
614	Mitja Trampuš	-0.07505564	-0.65981805	0.37298024	-0.50004584	0.387639	-0.8536302	-0.37132713	-0.119666845	-0.5507499	0.0695257	0.30569744	-1.1347927	0.05596578	-0.29225305	-0.46107596	-0.6138392	-0.17960969	0.3994556	-0.44671297	1.2331588	-0.031119443	0.29318938	0.40648663	0.29481477	0.018423779	-1.2811837	-0.6997304	0.3746388	-0.21789172	-1.034917	-0.35598278	-0.2857603	7
615	Iztok Fister	-0.3121807	-0.65308833	-0.41018707	0.031156354	1.2846513	0.22317344	0.46355426	0.6248667	-0.28810763	0.26322	1.1220033	-0.5510941	0.118809	0.66236186	0.23563084	-0.58711576	0.12627372	0.18143764	0.14829835	-0.29383326	0.20498647	0.6588289	0.18655057	0.25811946	-0.11005894	-0.5599125	-0.3183008	0.11989301	-0.66153705	-0.6132543	0.055014927	-0.23653959	1
