SICRISid,FNAME,LNAME,FIELD,SUBFIELD,COBISSid,EvalPoints,TypeDesc,PubYear,Role
21312,Marko,Lepetić,01,03,4171092,13.33,article,2004,avtor
21312,Marko,Lepetić,01,03,4257876,5,article,2004,avtor
21312,Marko,Lepetić,01,03,4339540,6.25,article,2004,avtor
21312,Marko,Lepetić,01,03,4341332,8.33,article,2004,avtor
21312,Marko,Lepetić,01,03,4347220,0.67,article,2004,avtor
21312,Marko,Lepetić,01,03,4347476,0.5,article,2004,avtor
21312,Marko,Lepetić,01,03,4363604,4,article,2004,avtor
21312,Marko,Lepetić,01,03,4377684,5,article,2004,avtor
21312,Marko,Lepetić,01,03,4429652,8.33,article,2004,avtor
21312,Marko,Lepetić,01,03,4443732,1,article,2004,avtor
21312,Marko,Lepetić,01,03,4664404,13.96,article,2004,avtor
21312,Marko,Lepetić,01,03,4768084,20,monograph,2005,avtor
21312,Marko,Lepetić,01,03,4838228,8.33,article,2005,avtor
21312,Marko,Lepetić,01,03,4845396,6.25,article,2005,avtor
21312,Marko,Lepetić,01,03,4847188,11.02,article,2005,avtor
21312,Marko,Lepetić,01,03,5178452,10,article,2005,avtor
21312,Marko,Lepetić,01,03,5178708,8,article,2005,avtor
21312,Marko,Lepetić,01,03,5747284,1.25,article,2006,avtor
21312,Marko,Lepetić,01,03,7829787,1.67,article,2004,avtor
7082,Gorazd,Lešnjak,01,01,102661,20,monograph,1988,avtor
7082,Gorazd,Lešnjak,01,01,645892,0.25,monograph,1987,avtor
7082,Gorazd,Lešnjak,01,01,739657,1.88,monograph,1983,avtor
7082,Gorazd,Lešnjak,01,01,742934,0.5,monograph,1990,somentor
7082,Gorazd,Lešnjak,01,01,757252,10,serial,,
7082,Gorazd,Lešnjak,01,01,838422,0.5,monograph,1991,somentor
7082,Gorazd,Lešnjak,01,01,1122326,1,monograph,1992,mentor
7082,Gorazd,Lešnjak,01,01,1198102,0.5,monograph,1992,somentor
7082,Gorazd,Lešnjak,01,01,2547460,0.19,monograph,1990,avtor
7082,Gorazd,Lešnjak,01,01,2657284,40,article,1990,avtor
7082,Gorazd,Lešnjak,01,01,3172953,10,monograph,1980,avtor
7082,Gorazd,Lešnjak,01,01,3421444,0.18,monograph,1991,avtor
7082,Gorazd,Lešnjak,01,01,3423833,2,monograph,1976,avtor
7082,Gorazd,Lešnjak,01,01,3559958,68.3,article,1988,avtor
7082,Gorazd,Lešnjak,01,01,4314372,3,monograph,1992,mentor
7082,Gorazd,Lešnjak,01,01,4670724,1,performedwork,1993,avtor
7082,Gorazd,Lešnjak,01,01,5265408,2.5,monograph,1986,
7082,Gorazd,Lešnjak,01,01,6160644,0.19,monograph,1989,avtor
7082,Gorazd,Lešnjak,01,01,6165270,1.67,article,2001,avtor
7082,Gorazd,Lešnjak,01,01,6587993,20,article,1996,avtor
7082,Gorazd,Lešnjak,01,01,7144281,5,article,1980,avtor
7082,Gorazd,Lešnjak,01,01,7161945,5,article,1982,avtor
7082,Gorazd,Lešnjak,01,01,7179097,5,article,1983,avtor
7082,Gorazd,Lešnjak,01,01,7218777,5,article,1988,avtor
7082,Gorazd,Lešnjak,01,01,7524953,5,article,1986,avtor
7082,Gorazd,Lešnjak,01,01,7607129,0.67,monograph,1982,avtor
7082,Gorazd,Lešnjak,01,01,7625817,1,monograph,1986,avtor
7082,Gorazd,Lešnjak,01,01,7755012,3,monograph,1995,mentor
7082,Gorazd,Lešnjak,01,01,7851097,0.4,monograph,1981,avtor
7082,Gorazd,Lešnjak,01,01,7899225,1,monograph,1983,avtor
7082,Gorazd,Lešnjak,01,01,7904089,0.67,monograph,1984,avtor
7082,Gorazd,Lešnjak,01,01,7922521,0.67,monograph,1985,avtor
7082,Gorazd,Lešnjak,01,01,7995225,41.25,article,1998,avtor
7082,Gorazd,Lešnjak,01,01,8006233,0.67,monograph,1988,avtor
7082,Gorazd,Lešnjak,01,01,8042518,4,monograph,2002,somentor
7082,Gorazd,Lešnjak,01,01,8284761,48.56,article,1998,avtor
7082,Gorazd,Lešnjak,01,01,8439129,0.67,monograph,1989,avtor
7082,Gorazd,Lešnjak,01,01,8439385,0.67,monograph,1990,avtor
7082,Gorazd,Lešnjak,01,01,8621145,0.67,monograph,1987,avtor
7082,Gorazd,Lešnjak,01,01,8628569,0.67,monograph,1991,avtor
7082,Gorazd,Lešnjak,01,01,8844310,1,monograph,2004,mentor
7082,Gorazd,Lešnjak,01,01,9341273,73.41,article,2000,avtor
7082,Gorazd,Lešnjak,01,01,9391360,0.33,monograph,1980,avtor
7082,Gorazd,Lešnjak,01,01,9456129,0.69,monograph,1987,avtor
7082,Gorazd,Lešnjak,01,01,10018582,1,monograph,2005,mentor
7082,Gorazd,Lešnjak,01,01,10527577,70.78,article,2001,avtor
7082,Gorazd,Lešnjak,01,01,10786816,0.4,monograph,1984,avtor
7082,Gorazd,Lešnjak,01,01,10973448,1,monograph,2001,mentor
7082,Gorazd,Lešnjak,01,01,11061512,1,monograph,2001,mentor
7082,Gorazd,Lešnjak,01,01,11462233,69.7,article,2002,avtor
7082,Gorazd,Lešnjak,01,01,11598870,16.16,article,2007,avtor
7082,Gorazd,Lešnjak,01,01,11728896,0.29,monograph,1978,avtor
7082,Gorazd,Lešnjak,01,01,11906568,1,monograph,2002,mentor
7082,Gorazd,Lešnjak,01,01,11946504,1,monograph,2002,mentor
7082,Gorazd,Lešnjak,01,01,12165896,1,monograph,2002,mentor
7082,Gorazd,Lešnjak,01,01,12625664,0.33,monograph,1979,avtor
7082,Gorazd,Lešnjak,01,01,12674312,1,monograph,2003,mentor
7082,Gorazd,Lešnjak,01,01,12759816,1,monograph,2003,mentor
7082,Gorazd,Lešnjak,01,01,12931336,1,monograph,2003,mentor
7082,Gorazd,Lešnjak,01,01,13133078,0.15,monograph,2006,avtor
7082,Gorazd,Lešnjak,01,01,13166425,72.43,article,2004,avtor
7082,Gorazd,Lešnjak,01,01,13323528,1,monograph,2002,mentor
7082,Gorazd,Lešnjak,01,01,13465096,1,monograph,2004,mentor
7082,Gorazd,Lešnjak,01,01,13899272,1,monograph,2005,mentor
7082,Gorazd,Lešnjak,01,01,13931353,35.15,article,2006,avtor
7082,Gorazd,Lešnjak,01,01,14161160,1,monograph,2005,mentor
7082,Gorazd,Lešnjak,01,01,14399752,1,monograph,2005,mentor
7082,Gorazd,Lešnjak,01,01,14895624,1,monograph,2006,mentor
7082,Gorazd,Lešnjak,01,01,14899464,1,monograph,2006,mentor
7082,Gorazd,Lešnjak,01,01,15598169,5,article,2010,avtor
7082,Gorazd,Lešnjak,01,01,16068441,16.04,article,2011,avtor
7082,Gorazd,Lešnjak,01,01,16324872,1,monograph,2008,mentor
7082,Gorazd,Lešnjak,01,01,16503641,5,article,2012,avtor
7082,Gorazd,Lešnjak,01,01,16503897,5,article,2012,avtor
7082,Gorazd,Lešnjak,01,01,16504153,5,article,2012,avtor
7082,Gorazd,Lešnjak,01,01,17014361,5,article,2013,avtor
7082,Gorazd,Lešnjak,01,01,17014617,5,article,2013,avtor
7082,Gorazd,Lešnjak,01,01,17014873,5,article,2013,avtor
7082,Gorazd,Lešnjak,01,01,17015129,5,article,2014,avtor
7082,Gorazd,Lešnjak,01,01,17015385,5,article,2014,avtor
7082,Gorazd,Lešnjak,01,01,17015641,5,article,2014,avtor
7082,Gorazd,Lešnjak,01,01,17296985,5,article,2014,avtor
7082,Gorazd,Lešnjak,01,01,17297241,5,article,2014,avtor
7082,Gorazd,Lešnjak,01,01,17297497,5,article,2014,avtor
7082,Gorazd,Lešnjak,01,01,17297753,5,article,2014,avtor
7082,Gorazd,Lešnjak,01,01,17298009,5,article,2014,avtor
7082,Gorazd,Lešnjak,01,01,17298265,5,article,2015,avtor
7082,Gorazd,Lešnjak,01,01,17298521,5,article,2015,avtor
7082,Gorazd,Lešnjak,01,01,17527641,5,article,2015,avtor
7082,Gorazd,Lešnjak,01,01,17527897,5,article,2015,avtor
7082,Gorazd,Lešnjak,01,01,17611272,1,monograph,2010,mentor
7082,Gorazd,Lešnjak,01,01,17866329,5,article,2016,avtor
7082,Gorazd,Lešnjak,01,01,17866841,5,article,2016,avtor
7082,Gorazd,Lešnjak,01,01,17867097,5,article,2016,avtor
7082,Gorazd,Lešnjak,01,01,17867353,5,article,2016,avtor
7082,Gorazd,Lešnjak,01,01,18264921,5,article,2017,avtor
7082,Gorazd,Lešnjak,01,01,18265177,5,article,2017,avtor
7082,Gorazd,Lešnjak,01,01,18533465,5,article,2018,avtor
7082,Gorazd,Lešnjak,01,01,18533721,5,article,2018,avtor
7082,Gorazd,Lešnjak,01,01,18533977,5,article,2018,avtor
7082,Gorazd,Lešnjak,01,01,18534233,5,article,2018,avtor
7082,Gorazd,Lešnjak,01,01,18534489,5,article,2018,avtor
7082,Gorazd,Lešnjak,01,01,18754070,2,monograph,2015,avtor
7082,Gorazd,Lešnjak,01,01,18785558,2,monograph,2015,avtor
7082,Gorazd,Lešnjak,01,01,18916953,5,article,2019,avtor
7082,Gorazd,Lešnjak,01,01,18917209,5,article,2019,avtor
7082,Gorazd,Lešnjak,01,01,18917465,5,article,2019,avtor
7082,Gorazd,Lešnjak,01,01,18917721,5,article,2019,avtor
7082,Gorazd,Lešnjak,01,01,21021206,0.5,monograph,2017,avtor
7082,Gorazd,Lešnjak,01,01,21426952,1,monograph,2011,mentor
7082,Gorazd,Lešnjak,01,01,21440264,1,monograph,2015,mentor
7082,Gorazd,Lešnjak,01,01,30107395,5,article,2020,avtor
7082,Gorazd,Lešnjak,01,01,60531459,5,article,2020,avtor
7082,Gorazd,Lešnjak,01,01,60531715,5,article,2021,avtor
7082,Gorazd,Lešnjak,01,01,75872256,12.5,monograph,1998,avtor
7082,Gorazd,Lešnjak,01,01,89538051,5,article,2021,avtor
7082,Gorazd,Lešnjak,01,01,89538819,5,article,2021,avtor
7082,Gorazd,Lešnjak,01,01,115125248,49,monograph,2002,
7082,Gorazd,Lešnjak,01,01,222458624,0,monograph,2005,
7082,Gorazd,Lešnjak,01,01,239613184,49,monograph,2008,
5952,Matija,Lokar,01,03,821,50,monograph,1991,avtor
5952,Matija,Lokar,01,03,1077,50,monograph,1991,avtor
5952,Matija,Lokar,01,03,10302,50,monograph,1991,avtor
5952,Matija,Lokar,01,03,128309,1,monograph,1990,avtor
5952,Matija,Lokar,01,03,757252,10,serial,,
5952,Matija,Lokar,01,03,1314428,1.67,article,2009,avtor
5952,Matija,Lokar,01,03,3092484,2.5,article,1986,avtor
5952,Matija,Lokar,01,03,3093252,2.5,article,1986,avtor
5952,Matija,Lokar,01,03,3519321,2,monograph,1985,avtor
5952,Matija,Lokar,01,03,4084041,5,article,2000,avtor
5952,Matija,Lokar,01,03,4085065,1.67,article,2000,avtor
5952,Matija,Lokar,01,03,4692825,5,article,1988,avtor
5952,Matija,Lokar,01,03,4693081,0,article,1988,
5952,Matija,Lokar,01,03,4693337,5,article,1988,avtor
5952,Matija,Lokar,01,03,4693593,5,article,1988,avtor
5952,Matija,Lokar,01,03,4693849,5,article,1987,avtor
5952,Matija,Lokar,01,03,4694105,5,article,1986,avtor
5952,Matija,Lokar,01,03,4712505,25,monograph,1992,avtor
5952,Matija,Lokar,01,03,4792377,50,monograph,1992,avtor
5952,Matija,Lokar,01,03,4840281,5,article,1990,avtor
5952,Matija,Lokar,01,03,4840537,5,article,1990,avtor
5952,Matija,Lokar,01,03,4840793,5,article,1990,avtor
5952,Matija,Lokar,01,03,4841305,5,article,1989,avtor
5952,Matija,Lokar,01,03,4841561,5,article,1990,avtor
5952,Matija,Lokar,01,03,4841817,5,article,1992,avtor
5952,Matija,Lokar,01,03,4843097,5,article,1992,avtor
5952,Matija,Lokar,01,03,4843353,5,article,1992,avtor
5952,Matija,Lokar,01,03,4847705,5,article,1989,avtor
5952,Matija,Lokar,01,03,4978265,5,article,1989,avtor
5952,Matija,Lokar,01,03,5027673,5,article,1989,avtor
5952,Matija,Lokar,01,03,5027929,5,article,1989,avtor
5952,Matija,Lokar,01,03,5089625,5,article,1988,avtor
5952,Matija,Lokar,01,03,5119065,2.5,article,1987,avtor
5952,Matija,Lokar,01,03,5500676,0,monograph,1992,
5952,Matija,Lokar,01,03,5612633,5,article,1992,avtor
5952,Matija,Lokar,01,03,5613401,5,article,1992,avtor
5952,Matija,Lokar,01,03,5613913,5,article,1991,avtor
5952,Matija,Lokar,01,03,5947481,5,article,1995,avtor
5952,Matija,Lokar,01,03,5947737,5,article,1995,avtor
5952,Matija,Lokar,01,03,6243668,0.17,monograph,2007,avtor
5952,Matija,Lokar,01,03,6705753,5,article,1988,avtor
5952,Matija,Lokar,01,03,6916697,5,article,1986,avtor
5952,Matija,Lokar,01,03,6944601,5,article,1990,avtor
5952,Matija,Lokar,01,03,6963289,5,article,1992,avtor
5952,Matija,Lokar,01,03,6972761,2,monograph,1996,avtor
5952,Matija,Lokar,01,03,6982489,2,monograph,1996,avtor
5952,Matija,Lokar,01,03,7000665,5,article,1996,avtor
5952,Matija,Lokar,01,03,7021657,0.33,monograph,1996,avtor
5952,Matija,Lokar,01,03,7203929,2,monograph,1997,avtor
5952,Matija,Lokar,01,03,7212121,5,article,1987,avtor
5952,Matija,Lokar,01,03,7220825,5,article,1988,avtor
5952,Matija,Lokar,01,03,7227481,5,article,1989,avtor
5952,Matija,Lokar,01,03,7229529,5,article,1989,avtor
5952,Matija,Lokar,01,03,7243353,5,article,1991,avtor
5952,Matija,Lokar,01,03,7243609,5,article,1991,avtor
5952,Matija,Lokar,01,03,7269977,5,article,1996,avtor
5952,Matija,Lokar,01,03,7272537,5,article,1996,avtor
5952,Matija,Lokar,01,03,7276121,5,article,1996,avtor
5952,Matija,Lokar,01,03,7315289,2.5,article,1997,avtor
5952,Matija,Lokar,01,03,7493977,2.5,article,1997,avtor
5952,Matija,Lokar,01,03,7559257,50,monograph,1997,avtor
5952,Matija,Lokar,01,03,7562841,50,monograph,1997,avtor
5952,Matija,Lokar,01,03,7565145,50,monograph,1997,avtor
5952,Matija,Lokar,01,03,7565401,50,monograph,1997,avtor
5952,Matija,Lokar,01,03,7575641,2.5,article,1992,avtor
5952,Matija,Lokar,01,03,7578457,5,article,1997,avtor
5952,Matija,Lokar,01,03,7611737,50,monograph,1996,avtor
5952,Matija,Lokar,01,03,7655769,1,monograph,1986,avtor
5952,Matija,Lokar,01,03,7656025,0.67,monograph,1987,avtor
5952,Matija,Lokar,01,03,7656281,1,monograph,1988,avtor
5952,Matija,Lokar,01,03,7660633,0.67,monograph,1989,avtor
5952,Matija,Lokar,01,03,7660889,0.67,monograph,1990,avtor
5952,Matija,Lokar,01,03,7661145,0.5,monograph,1991,avtor
5952,Matija,Lokar,01,03,7696217,2.5,article,1988,avtor
5952,Matija,Lokar,01,03,7697241,2.5,article,1988,avtor
5952,Matija,Lokar,01,03,7698265,1,article,1991,avtor
5952,Matija,Lokar,01,03,7698521,2.5,article,1992,avtor
5952,Matija,Lokar,01,03,7701849,10,monograph,1988,avtor
5952,Matija,Lokar,01,03,7720793,2,article,1986,avtor
5952,Matija,Lokar,01,03,7810905,0.33,monograph,1997,avtor
5952,Matija,Lokar,01,03,7824473,2,monograph,1997,avtor
5952,Matija,Lokar,01,03,7856985,1,monograph,1997,avtor
5952,Matija,Lokar,01,03,7926617,5,article,1998,avtor
5952,Matija,Lokar,01,03,8010329,2,monograph,1998,avtor
5952,Matija,Lokar,01,03,8010585,2,monograph,1998,avtor
5952,Matija,Lokar,01,03,8048713,0.11,article,2009,avtor
5952,Matija,Lokar,01,03,8106073,5,article,1998,avtor
5952,Matija,Lokar,01,03,8107353,5,article,1998,avtor
5952,Matija,Lokar,01,03,8128089,0.67,monograph,1998,avtor
5952,Matija,Lokar,01,03,8298073,0.67,monograph,1998,avtor
5952,Matija,Lokar,01,03,8303193,5,article,1998,avtor
5952,Matija,Lokar,01,03,8399961,0,monograph,1987,avtor
5952,Matija,Lokar,01,03,8465753,2,monograph,1998,avtor
5952,Matija,Lokar,01,03,8611673,5,article,1999,avtor
5952,Matija,Lokar,01,03,8666201,5,article,1999,avtor
5952,Matija,Lokar,01,03,8666457,5,article,1999,avtor
5952,Matija,Lokar,01,03,8712793,5,article,1999,avtor
5952,Matija,Lokar,01,03,8795737,5,article,1999,avtor
5952,Matija,Lokar,01,03,8796249,5,article,1999,avtor
5952,Matija,Lokar,01,03,9016409,5,article,1999,avtor
5952,Matija,Lokar,01,03,9019225,5,article,1999,avtor
5952,Matija,Lokar,01,03,9055321,2,monograph,1999,avtor
5952,Matija,Lokar,01,03,9055577,2,monograph,1999,avtor
5952,Matija,Lokar,01,03,9115225,50,monograph,1999,avtor
5952,Matija,Lokar,01,03,9115737,50,monograph,1999,avtor
5952,Matija,Lokar,01,03,9132377,1,article,1999,avtor
5952,Matija,Lokar,01,03,9229401,5,article,1999,avtor
5952,Matija,Lokar,01,03,9231961,1,performedwork,1999,avtor
5952,Matija,Lokar,01,03,9329753,2.5,article,2000,avtor
5952,Matija,Lokar,01,03,9344089,16.67,monograph,2000,avtor
5952,Matija,Lokar,01,03,9612121,5,article,2000,avtor
5952,Matija,Lokar,01,03,9612377,5,article,2000,avtor
5952,Matija,Lokar,01,03,9613145,2.5,article,2000,avtor
5952,Matija,Lokar,01,03,9638489,2,monograph,2000,avtor
5952,Matija,Lokar,01,03,9708633,0.33,monograph,2000,avtor
5952,Matija,Lokar,01,03,9969241,2.5,article,2000,avtor
5952,Matija,Lokar,01,03,10031705,5,article,1998,avtor
5952,Matija,Lokar,01,03,10110809,5,article,2000,avtor
5952,Matija,Lokar,01,03,10112345,2.5,article,2000,avtor
5952,Matija,Lokar,01,03,10224473,0,monograph,2000,
5952,Matija,Lokar,01,03,10224985,5,article,2000,avtor
5952,Matija,Lokar,01,03,10225753,2.5,article,2000,avtor
5952,Matija,Lokar,01,03,10502745,2.5,article,2000,avtor
5952,Matija,Lokar,01,03,10504281,1,monograph,2001,avtor
5952,Matija,Lokar,01,03,10645849,1,monograph,2001,mentor
5952,Matija,Lokar,01,03,10688345,1.67,article,2001,avtor
5952,Matija,Lokar,01,03,10690137,5,article,2001,avtor
5952,Matija,Lokar,01,03,10693977,5,article,2001,avtor
5952,Matija,Lokar,01,03,10698329,5,article,2000,avtor
5952,Matija,Lokar,01,03,10732889,2.5,article,2001,avtor
5952,Matija,Lokar,01,03,11039321,5,article,2001,avtor
5952,Matija,Lokar,01,03,11689049,5,article,2002,avtor
5952,Matija,Lokar,01,03,12763225,1,monograph,2003,mentor
5952,Matija,Lokar,01,03,13496065,12.5,monograph,1986,avtor
5952,Matija,Lokar,01,03,13543001,1,article,2005,avtor
5952,Matija,Lokar,01,03,13545049,5,article,2005,avtor
5952,Matija,Lokar,01,03,13639769,1,monograph,2005,mentor
5952,Matija,Lokar,01,03,13640281,1,monograph,2005,mentor
5952,Matija,Lokar,01,03,13640537,1,monograph,2005,mentor
5952,Matija,Lokar,01,03,13820249,1,monograph,2005,mentor
5952,Matija,Lokar,01,03,13889113,2.5,article,2006,avtor
5952,Matija,Lokar,01,03,13894745,0,monograph,1993,
5952,Matija,Lokar,01,03,13898073,1,monograph,1993,avtor#urednik
5952,Matija,Lokar,01,03,13927513,1,article,2002,avtor
5952,Matija,Lokar,01,03,13927769,1,article,2002,avtor
5952,Matija,Lokar,01,03,13939545,1,monograph,2006,mentor
5952,Matija,Lokar,01,03,14040409,1,monograph,2006,mentor
5952,Matija,Lokar,01,03,14070873,2.5,article,2006,avtor
5952,Matija,Lokar,01,03,14071129,5,article,2006,avtor
5952,Matija,Lokar,01,03,14115929,1,monograph,2006,mentor
5952,Matija,Lokar,01,03,14131545,5,article,2006,avtor
5952,Matija,Lokar,01,03,14142464,50,monograph,1989,avtor
5952,Matija,Lokar,01,03,14153305,1,monograph,2006,mentor
5952,Matija,Lokar,01,03,14153817,1,monograph,2006,mentor
5952,Matija,Lokar,01,03,14154073,1,monograph,2006,mentor
5952,Matija,Lokar,01,03,14209113,2.5,article,2006,avtor
5952,Matija,Lokar,01,03,14215001,1,monograph,2006,mentor
5952,Matija,Lokar,01,03,14215513,1,monograph,2006,mentor
5952,Matija,Lokar,01,03,14215769,1,monograph,2006,mentor
5952,Matija,Lokar,01,03,14218329,1,monograph,2007,mentor
5952,Matija,Lokar,01,03,14218585,1,monograph,2007,mentor
5952,Matija,Lokar,01,03,14274649,1,monograph,2007,mentor
5952,Matija,Lokar,01,03,14288985,20,article,2007,avtor
5952,Matija,Lokar,01,03,14289241,10,article,2007,avtor
5952,Matija,Lokar,01,03,14290009,5,article,2007,avtor
5952,Matija,Lokar,01,03,14290265,20,article,2007,avtor
5952,Matija,Lokar,01,03,14290521,2,article,2007,avtor
5952,Matija,Lokar,01,03,14290777,1,article,2007,avtor
5952,Matija,Lokar,01,03,14291033,0.5,article,2007,avtor
5952,Matija,Lokar,01,03,14291289,2,article,2007,avtor
5952,Matija,Lokar,01,03,14294361,6.67,article,2007,avtor
5952,Matija,Lokar,01,03,14306393,6.67,article,2007,avtor
5952,Matija,Lokar,01,03,14306649,0.67,article,2007,avtor
5952,Matija,Lokar,01,03,14306905,0.67,article,2007,avtor
5952,Matija,Lokar,01,03,14385241,1,monograph,2007,mentor
5952,Matija,Lokar,01,03,14386265,1,monograph,2007,mentor
5952,Matija,Lokar,01,03,14386777,1,monograph,2007,mentor
5952,Matija,Lokar,01,03,14455897,0.67,article,2007,avtor
5952,Matija,Lokar,01,03,14456409,0.67,article,2007,avtor
5952,Matija,Lokar,01,03,14456665,1,article,2007,avtor
5952,Matija,Lokar,01,03,14456921,1,article,2007,avtor
5952,Matija,Lokar,01,03,14457177,1,article,2007,avtor
5952,Matija,Lokar,01,03,14457433,0.67,article,2007,avtor
5952,Matija,Lokar,01,03,14457689,1,article,2007,avtor
5952,Matija,Lokar,01,03,14457945,1,article,2007,avtor
5952,Matija,Lokar,01,03,14458201,0.67,article,2007,avtor
5952,Matija,Lokar,01,03,14458457,1,article,2007,avtor
5952,Matija,Lokar,01,03,14468185,5,article,2007,avtor
5952,Matija,Lokar,01,03,14489689,6.67,article,2007,avtor
5952,Matija,Lokar,01,03,14489945,10,article,2007,avtor
5952,Matija,Lokar,01,03,14490201,10,article,2007,avtor
5952,Matija,Lokar,01,03,14490457,6.67,article,2007,avtor
5952,Matija,Lokar,01,03,14490969,10,article,2007,avtor
5952,Matija,Lokar,01,03,14571097,1,monograph,2008,mentor
5952,Matija,Lokar,01,03,14571865,1,monograph,2007,mentor
5952,Matija,Lokar,01,03,14792281,1,monograph,2008,mentor
5952,Matija,Lokar,01,03,14875481,1,monograph,2008,avtor
5952,Matija,Lokar,01,03,14883161,1,monograph,2008,avtor
5952,Matija,Lokar,01,03,14883417,1,monograph,2008,avtor
5952,Matija,Lokar,01,03,14939481,1,monograph,2008,mentor
5952,Matija,Lokar,01,03,14948185,1,monograph,2008,mentor
5952,Matija,Lokar,01,03,14985561,0.25,article,2008,avtor
5952,Matija,Lokar,01,03,14985817,0.25,article,2008,avtor
5952,Matija,Lokar,01,03,14999641,0.25,article,2008,avtor
5952,Matija,Lokar,01,03,15000409,1,article,2008,avtor
5952,Matija,Lokar,01,03,15000665,0.25,article,2008,avtor
5952,Matija,Lokar,01,03,15104345,1,monograph,2008,mentor
5952,Matija,Lokar,01,03,15105113,1,monograph,2009,mentor
5952,Matija,Lokar,01,03,15105625,1,monograph,2008,mentor
5952,Matija,Lokar,01,03,15131481,1.67,article,2009,avtor
5952,Matija,Lokar,01,03,15131737,2.5,article,2008,avtor
5952,Matija,Lokar,01,03,15131993,5,article,2008,avtor
5952,Matija,Lokar,01,03,15134041,6.67,article,2009,avtor
5952,Matija,Lokar,01,03,15134297,0.67,article,2009,avtor
5952,Matija,Lokar,01,03,15135833,5,article,2009,avtor
5952,Matija,Lokar,01,03,15136089,0.5,article,2009,avtor
5952,Matija,Lokar,01,03,15136345,6.67,article,2009,avtor
5952,Matija,Lokar,01,03,15136601,0.67,article,2009,avtor
5952,Matija,Lokar,01,03,15136857,20,article,2009,avtor
5952,Matija,Lokar,01,03,15137113,2,article,2009,avtor
5952,Matija,Lokar,01,03,15137369,20,article,2009,avtor
5952,Matija,Lokar,01,03,15137625,2,article,2009,avtor
5952,Matija,Lokar,01,03,15143769,8.33,article,2008,avtor
5952,Matija,Lokar,01,03,15187545,1,monograph,2009,mentor
5952,Matija,Lokar,01,03,15187801,1,monograph,2009,mentor
5952,Matija,Lokar,01,03,15221593,1,monograph,2009,mentor
5952,Matija,Lokar,01,03,15221849,1,monograph,2009,mentor
5952,Matija,Lokar,01,03,15222617,1,monograph,2009,mentor
5952,Matija,Lokar,01,03,15241305,25,article,2009,avtor
5952,Matija,Lokar,01,03,15241817,2,article,2009,avtor
5952,Matija,Lokar,01,03,15291737,4,article,2009,avtor
5952,Matija,Lokar,01,03,15291993,0.4,article,2009,avtor
5952,Matija,Lokar,01,03,15292249,20,article,2009,avtor
5952,Matija,Lokar,01,03,15292505,2,article,2009,avtor
5952,Matija,Lokar,01,03,15292761,6.67,article,2009,avtor
5952,Matija,Lokar,01,03,15293017,0.67,article,2009,avtor
5952,Matija,Lokar,01,03,15321945,1,monograph,2009,mentor
5952,Matija,Lokar,01,03,15346777,0.2,article,2009,avtor
5952,Matija,Lokar,01,03,15347801,0.1,article,2009,avtor
5952,Matija,Lokar,01,03,15495769,10,article,2010,avtor
5952,Matija,Lokar,01,03,15546713,1,monograph,2010,mentor
5952,Matija,Lokar,01,03,15554137,0.4,article,2010,avtor
5952,Matija,Lokar,01,03,15554649,0.5,article,2010,avtor
5952,Matija,Lokar,01,03,15554905,0.67,article,2010,avtor
5952,Matija,Lokar,01,03,15555161,0.4,article,2010,avtor
5952,Matija,Lokar,01,03,15555417,4,article,2010,avtor
5952,Matija,Lokar,01,03,15576409,4,article,2010,avtor
5952,Matija,Lokar,01,03,15604825,1.67,article,2010,avtor
5952,Matija,Lokar,01,03,15605337,0.67,article,2010,avtor
5952,Matija,Lokar,01,03,15641945,2,article,2010,avtor
5952,Matija,Lokar,01,03,15642457,1,article,2010,avtor
5952,Matija,Lokar,01,03,15643481,0.67,article,2010,avtor
5952,Matija,Lokar,01,03,15643737,1,article,2011,avtor
5952,Matija,Lokar,01,03,15643993,2,article,2011,avtor
5952,Matija,Lokar,01,03,15685465,1,monograph,2010,mentor
5952,Matija,Lokar,01,03,15703641,40,article,2010,avtor
5952,Matija,Lokar,01,03,15718745,4,article,2010,avtor
5952,Matija,Lokar,01,03,15719001,6.67,article,2010,avtor
5952,Matija,Lokar,01,03,15719513,0.4,article,2010,avtor
5952,Matija,Lokar,01,03,15719769,0.67,article,2010,avtor
5952,Matija,Lokar,01,03,15723097,20,article,2010,avtor
5952,Matija,Lokar,01,03,15777881,1,article,2010,avtor
5952,Matija,Lokar,01,03,15778137,0.5,article,2010,avtor
5952,Matija,Lokar,01,03,15797593,1,monograph,2010,mentor
5952,Matija,Lokar,01,03,15799385,1,monograph,2010,mentor
5952,Matija,Lokar,01,03,15809113,2,article,2011,avtor
5952,Matija,Lokar,01,03,15809369,2,article,2011,avtor
5952,Matija,Lokar,01,03,15855449,5,article,2011,avtor
5952,Matija,Lokar,01,03,15868505,0.67,article,2010,avtor
5952,Matija,Lokar,01,03,15869529,1.67,article,2011,avtor
5952,Matija,Lokar,01,03,15900249,1,monograph,2011,mentor
5952,Matija,Lokar,01,03,15900505,1,monograph,2011,mentor
5952,Matija,Lokar,01,03,15902041,12.5,article,2011,avtor
5952,Matija,Lokar,01,03,15918681,7.5,article,2011,avtor
5952,Matija,Lokar,01,03,15919193,25,article,2011,avtor
5952,Matija,Lokar,01,03,16019545,13.33,article,2011,avtor
5952,Matija,Lokar,01,03,16065369,1,monograph,2011,mentor
